"from","to","stds","weight","dis","sl"
"78adeee1fa2c4fe0bc73f7bca9fcee86","b2275c3fad834f8d90737a2d9a6927d6",1,1,12,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","b2f0d654738f48158edff28e8d3a546e",1,1,289,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","b534b89233134e30a9b5645138bfa9ee",5,5,-119,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","b613861cecf84ffcab01afb23f660475",1,1,-159,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","b7719e26494940efa49512aedd0aac79",2,2,-140,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","c33c17be71ae4d588da7369472e5bb1b",2,2,-126,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","c8e371568a0c4391b25796ae4e91952e",1,1,26,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","cfa457d1743848e4bb5e4beced6448ed",1,1,209,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","d18a9ea32855445f8736581f5cb119ce",2,2,-78,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","d313cec988a84645bee413e8d4724a4b",16,17,-2,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","d5ae8642e15b46b8bd298b02274d4e9c",1,1,220,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","d646286c8051419bbc2e31dd1db55ca8",5,5,-93,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","d7f13c8d63ec4e2aa673fbb9cf9c6933",1,1,46,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","d9c8d8c444a64dadbbb508652c721e17",3,3,-114,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","dc60696c76a74368a60f72246e47700d",3,3,-1,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","df1de691dafe4549a18a4398ee9dfaf9",129,169,-21,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","e2911e79efc2420eac45d9f671463d4b",1,1,-158,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","ec341f459285443b8361f7f15638ff08",1,1,53,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","f4ce60b4a944484082ccb701b48b3da1",1,1,-3,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","f661500307d74c908e9207d949ceb4aa",1,1,-24,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","f8c6e9dd315640039488619b16128971",5,5,2,0
"78adeee1fa2c4fe0bc73f7bca9fcee86","fab84b4fab5940efb4ea868ef8d09396",1,1,124,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","0c7262dff33c4087bc660ccf40f92f9c",1,1,110,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","12aa6e1672ac4e7aa6449a7a8609cd72",108,126,-2,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","140d5b27b8574befad82c0a013b59dfa",1,1,15,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","309ccf3cc4fe429d9bfbaef53d3fa479",5,5,1,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","4c943503763e4e349906eea3ed3c8e86",1,1,2,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","56586aa865414f538729c7f7735d2bc6",1,1,-47,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","67a089198fcb4e1c8f2385786c2b296f",9,10,-20,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","6e13d61a7bdb44bca949c9f86fab3be5",2,2,-12,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","78adeee1fa2c4fe0bc73f7bca9fcee86",3,3,101,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","78f30e4dcac84e3cbea8b2cc6e0d62b3",226,2598,0,1
"78f30e4dcac84e3cbea8b2cc6e0d62b3","7af822066add4e7f8e007e4eee31a8bf",1,1,6,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","a0a418b8540d479fa6e0f653b701da8b",75,81,5,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","a1f2f12debe5432fb7a70bcd12bacfb9",220,340,-1,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","b534b89233134e30a9b5645138bfa9ee",13,16,-18,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","b7719e26494940efa49512aedd0aac79",1,1,-39,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","bc42d26810654ea9a1df1efe1e58c7d5",61,67,4,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","c8e371568a0c4391b25796ae4e91952e",1,1,127,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","d0c74f735e024943943e40333d6d337f",13,14,-8,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","d9c8d8c444a64dadbbb508652c721e17",5,6,-13,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","e20db35ced8544ddac5bc3839145e463",1,1,32,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","e2911e79efc2420eac45d9f671463d4b",1,1,-57,0
"78f30e4dcac84e3cbea8b2cc6e0d62b3","f924752d8a1149668870b1e7698486f7",28,29,-9,0
"79a35eea833e4c2c9d22fc53c3c6445c","0b04c8e2f86d48c7aeb7e225819cd32b",1,1,-2,0
"79a35eea833e4c2c9d22fc53c3c6445c","1c6721b1f63f4d30ba7746ea8af02a52",3,3,-15,0
"79a35eea833e4c2c9d22fc53c3c6445c","79a35eea833e4c2c9d22fc53c3c6445c",201,1335,0,1
"79a35eea833e4c2c9d22fc53c3c6445c","8f68228b1518449e9615cdafee41a2bd",180,182,1,0
"79a35eea833e4c2c9d22fc53c3c6445c","c8e371568a0c4391b25796ae4e91952e",1,1,-50,0
"79a35eea833e4c2c9d22fc53c3c6445c","ca3e28f290354c08aefe5b0f769604e6",2,2,-1,0
"79a35eea833e4c2c9d22fc53c3c6445c","cab89fa5c3ed45a5aa550fc0352d6a42",17,17,2,0
"79f7845465cc4ed19d8e4f1429541be0","00f61990949545828dd12f1303d47504",55,55,2,0
"79f7845465cc4ed19d8e4f1429541be0","6e83e23f56544a19b94067c1c558d9c0",87,90,-7,0
"79f7845465cc4ed19d8e4f1429541be0","79f7845465cc4ed19d8e4f1429541be0",151,383,0,1
"79f7845465cc4ed19d8e4f1429541be0","b7719e26494940efa49512aedd0aac79",1,1,-234,0
"79f7845465cc4ed19d8e4f1429541be0","fa235f0f364d47e4ae1c87f47bf8e6ba",13,13,-2,0
"7a439da90b394756ad1777fc4c6dead5","67a089198fcb4e1c8f2385786c2b296f",1,1,-88,0
"7a439da90b394756ad1777fc4c6dead5","779f9ddd1fd14d1e9e69f72219a1fdbd",122,124,-6,0
"7a439da90b394756ad1777fc4c6dead5","7a439da90b394756ad1777fc4c6dead5",210,274,0,1
"7a439da90b394756ad1777fc4c6dead5","a8dd5213034441ac92724b4e83eb0bb2",94,95,2,0
"7aa76d3e993840d8805f097cbdbcd44b","00f61990949545828dd12f1303d47504",4,4,-5,0
"7aa76d3e993840d8805f097cbdbcd44b","0c7262dff33c4087bc660ccf40f92f9c",7,7,-92,0
"7aa76d3e993840d8805f097cbdbcd44b","0d987bed3ffa4ed0b9a2e62e97b7b30f",39,54,11,0
"7aa76d3e993840d8805f097cbdbcd44b","1c6721b1f63f4d30ba7746ea8af02a52",2,2,-40,0
"7aa76d3e993840d8805f097cbdbcd44b","1ebf23f9d994469a85206e4c7b1bf5f5",2,2,-16,0
"7aa76d3e993840d8805f097cbdbcd44b","28c171777c52431ab6b925073bd63d46",3,3,3,0
"7aa76d3e993840d8805f097cbdbcd44b","2ae94c0cea4d480a9d5dca8fb1d7b542",44,65,-19,0
"7aa76d3e993840d8805f097cbdbcd44b","30c9ba177afc49a695625d2bdec40207",1,1,-11,0
"7aa76d3e993840d8805f097cbdbcd44b","44240778a97c4af0937817499b75707b",3,3,8,0
"7aa76d3e993840d8805f097cbdbcd44b","4a29443515bb404cb8924e1c60a63b73",1,1,24,0
"7aa76d3e993840d8805f097cbdbcd44b","590fb7d4bca1466bacd357c1a234907c",1,1,9,0
"7aa76d3e993840d8805f097cbdbcd44b","7028800abe7d4e27b613d1d6cbe26bf7",23,36,6,0
"7aa76d3e993840d8805f097cbdbcd44b","7aa76d3e993840d8805f097cbdbcd44b",2,2,0,1
"7aa76d3e993840d8805f097cbdbcd44b","865a4d3b43374da7944dc7d397f566d9",182,183,10,0
"7aa76d3e993840d8805f097cbdbcd44b","ac160db940cb49ae8579162b1d52bb5d",3,4,5,0
"7aa76d3e993840d8805f097cbdbcd44b","bb5a47f5ea01454a8b79455422d3b9da",1,1,19,0
"7aa76d3e993840d8805f097cbdbcd44b","bbc5139ca9024389a94db3a6f47dcff6",1,1,80,0
"7aa76d3e993840d8805f097cbdbcd44b","c5df9f40ec14463b9dcfdc73df3e9285",1,1,203,0
"7aa76d3e993840d8805f097cbdbcd44b","d546341988904f069cfa86b21457d9d9",3,3,-10,0
"7aa76d3e993840d8805f097cbdbcd44b","d6d02b6ef04e4f17805504500b8ce441",1,1,114,0
"7aa76d3e993840d8805f097cbdbcd44b","d989ebcfc12a4b669f0100dc1aa14f1e",22,27,-6,0
"7aa76d3e993840d8805f097cbdbcd44b","fa235f0f364d47e4ae1c87f47bf8e6ba",2,2,-9,0
"7aa76d3e993840d8805f097cbdbcd44b","fab84b4fab5940efb4ea868ef8d09396",2,2,23,0
"7af822066add4e7f8e007e4eee31a8bf","195f78799f984cc2b06c48dfe36be751",1,1,-16,0
"7af822066add4e7f8e007e4eee31a8bf","309ccf3cc4fe429d9bfbaef53d3fa479",5,5,-5,0
"7af822066add4e7f8e007e4eee31a8bf","4c943503763e4e349906eea3ed3c8e86",1,1,-4,0
"7af822066add4e7f8e007e4eee31a8bf","67a089198fcb4e1c8f2385786c2b296f",3,3,-26,0
"7af822066add4e7f8e007e4eee31a8bf","6e13d61a7bdb44bca949c9f86fab3be5",8,9,-18,0
"7af822066add4e7f8e007e4eee31a8bf","7af822066add4e7f8e007e4eee31a8bf",4,7,0,1
"7af822066add4e7f8e007e4eee31a8bf","a0a418b8540d479fa6e0f653b701da8b",17,19,-1,0
"7af822066add4e7f8e007e4eee31a8bf","a1f2f12debe5432fb7a70bcd12bacfb9",1,1,-7,0
"7af822066add4e7f8e007e4eee31a8bf","b534b89233134e30a9b5645138bfa9ee",12,13,-24,0
"7af822066add4e7f8e007e4eee31a8bf","bc42d26810654ea9a1df1efe1e58c7d5",17,18,-2,0
"7af822066add4e7f8e007e4eee31a8bf","c33c17be71ae4d588da7369472e5bb1b",1,1,-31,0
"7bd5586eb9d8484eb74a433ee7bfe499","0380cd76a7d44bc3a4da1f15e4d68f89",1,1,-6,0
"7bd5586eb9d8484eb74a433ee7bfe499","070600601c4c439288445d2f0724807d",43,63,-9,0
"7bd5586eb9d8484eb74a433ee7bfe499","1823b6de7d334a7aaabc4570719af4d9",5,5,-7,0
"7bd5586eb9d8484eb74a433ee7bfe499","18d3b836dd804224883cc9180b60a8e1",1,1,-59,0
"7bd5586eb9d8484eb74a433ee7bfe499","23b7673c8b5443108c2ef09382834a86",2,2,-5,0
"7bd5586eb9d8484eb74a433ee7bfe499","24cf8786024543f19b89bc20034e60d7",2,2,-18,0
"7bd5586eb9d8484eb74a433ee7bfe499","30ead9794d4847abaf222ca966cc8630",1,1,-98,0
"7bd5586eb9d8484eb74a433ee7bfe499","4660ff2089114e8db82ceb26a4f329e3",65,95,-1,0
"7bd5586eb9d8484eb74a433ee7bfe499","66baf19b6b904b70922329068c63746d",3,3,-70,0
"7bd5586eb9d8484eb74a433ee7bfe499","67a089198fcb4e1c8f2385786c2b296f",1,1,-407,0
"7bd5586eb9d8484eb74a433ee7bfe499","7bd5586eb9d8484eb74a433ee7bfe499",186,2794,0,1
"7bd5586eb9d8484eb74a433ee7bfe499","83d42d95cd844fc093fc09cee250edb8",1,1,19,0
"7bd5586eb9d8484eb74a433ee7bfe499","8a7f26e690f34dda97be16904518ca99",169,187,1,0
"7bd5586eb9d8484eb74a433ee7bfe499","901e92500aea43c79f19f1b279050668",5,5,-4,0
"7bd5586eb9d8484eb74a433ee7bfe499","afbf7250b99d47bea07172749483ca97",1,1,-418,0
"7bd5586eb9d8484eb74a433ee7bfe499","b2f0d654738f48158edff28e8d3a546e",23,31,3,0
"7bd5586eb9d8484eb74a433ee7bfe499","c33c17be71ae4d588da7369472e5bb1b",1,1,-412,0
"7bd5586eb9d8484eb74a433ee7bfe499","d6d02b6ef04e4f17805504500b8ce441",1,1,-71,0
"7bd5586eb9d8484eb74a433ee7bfe499","e20db35ced8544ddac5bc3839145e463",1,1,-355,0
"7bd5586eb9d8484eb74a433ee7bfe499","f2a73be2f46840b182d7bd095378004e",1,1,-17,0
"7d932b23e1c84326ae5aa4d3c0d813d1","7d932b23e1c84326ae5aa4d3c0d813d1",201,341,0,1
"7d932b23e1c84326ae5aa4d3c0d813d1","94cecc3f1e7d484b8e068e79241dfd73",1,1,93,0
"7d932b23e1c84326ae5aa4d3c0d813d1","ab11d94c6c8948ea90b88f19d2cd502b",83,84,2,0
"7d932b23e1c84326ae5aa4d3c0d813d1","c8e371568a0c4391b25796ae4e91952e",124,130,-2,0
"7d932b23e1c84326ae5aa4d3c0d813d1","f992451ed6ad4e68bb9e68ad6be7c4be",1,1,4,0
"7e7b8db5064d4369805ab370aac5ddfb","645b3f0249f64f76af2e19eb4d0e55b7",3,3,-1,0
"7e7b8db5064d4369805ab370aac5ddfb","7e7b8db5064d4369805ab370aac5ddfb",207,658,0,1
"7e7b8db5064d4369805ab370aac5ddfb","8956d210ae7f41968fada86d4c979d6a",199,204,1,0
"7e7b8db5064d4369805ab370aac5ddfb","8aae34f5ddbb4052a709b12e6b0d40fa",2,2,-3,0
"7e7b8db5064d4369805ab370aac5ddfb","f902b0f41b544d4dbf79664fd233648d",7,7,-4,0
"7f544639412e40a9ba27f43b415362ab","001339db8ced4cf78829ebe8b145449d",1,1,65,0
"7f544639412e40a9ba27f43b415362ab","070600601c4c439288445d2f0724807d",2,2,59,0
"7f544639412e40a9ba27f43b415362ab","0c12af0a4e7f4002852cf84b2537c161",1,1,17,0
"7f544639412e40a9ba27f43b415362ab","0c4079457ede49e3aeb5e86ed84bdf35",1,1,-49,0
"7f544639412e40a9ba27f43b415362ab","0c7262dff33c4087bc660ccf40f92f9c",2,2,-209,0
"7f544639412e40a9ba27f43b415362ab","0d987bed3ffa4ed0b9a2e62e97b7b30f",3,3,-106,0
"7f544639412e40a9ba27f43b415362ab","0fcbc3ca07b144138b8d85da581f09a8",1,1,4,0
"7f544639412e40a9ba27f43b415362ab","141c0df6cd1946539aadd1c9b7068cd4",1,1,-70,0
"7f544639412e40a9ba27f43b415362ab","17f95d18bab743888e1736033dc3384d",7,7,11,0
"7f544639412e40a9ba27f43b415362ab","18d3b836dd804224883cc9180b60a8e1",2,2,9,0
"7f544639412e40a9ba27f43b415362ab","1b4550d0dab04078b3bf08a655345bdc",3,3,-5,0
"7f544639412e40a9ba27f43b415362ab","24cf8786024543f19b89bc20034e60d7",1,1,50,0
"7f544639412e40a9ba27f43b415362ab","2ae94c0cea4d480a9d5dca8fb1d7b542",2,2,-136,0
"7f544639412e40a9ba27f43b415362ab","2b09a08242b54983aec7063990fb3f66",5,6,22,0
"7f544639412e40a9ba27f43b415362ab","30c9ba177afc49a695625d2bdec40207",1,1,-128,0
"7f544639412e40a9ba27f43b415362ab","30ead9794d4847abaf222ca966cc8630",4,4,-30,0
"7f544639412e40a9ba27f43b415362ab","3434c10e561d488a914e0f7d71907abd",3,3,-73,0
"7f544639412e40a9ba27f43b415362ab","44a277ea44dc4ae689fab4b82f0b4098",1,1,19,0
"7f544639412e40a9ba27f43b415362ab","4890121ce5d74576b4632b77cfc23398",3,3,10,0
"7f544639412e40a9ba27f43b415362ab","4a29443515bb404cb8924e1c60a63b73",3,3,-93,0
"7f544639412e40a9ba27f43b415362ab","58fc9094275e4c49be3f4ba6d4acc0a4",1,1,28,0
"7f544639412e40a9ba27f43b415362ab","66baf19b6b904b70922329068c63746d",113,239,-2,0
"7f544639412e40a9ba27f43b415362ab","67a089198fcb4e1c8f2385786c2b296f",3,3,-339,0
"7f544639412e40a9ba27f43b415362ab","6e83e23f56544a19b94067c1c558d9c0",1,1,-131,0
"7f544639412e40a9ba27f43b415362ab","78adeee1fa2c4fe0bc73f7bca9fcee86",2,3,-218,0
"7f544639412e40a9ba27f43b415362ab","7f544639412e40a9ba27f43b415362ab",164,466,0,1
"7f544639412e40a9ba27f43b415362ab","859e0b8d71694b12befb69ee698138f9",1,1,21,0
"7f544639412e40a9ba27f43b415362ab","8d448d625b024c82a5eb240bbd7431d6",1,1,-4,0
"7f544639412e40a9ba27f43b415362ab","96bb2b3e85a34d8b9544514e89f6fe97",5,6,12,0
"7f544639412e40a9ba27f43b415362ab","9da37c6210b1416b8079c274f70bf600",4,4,84,0
"7f544639412e40a9ba27f43b415362ab","a0d10309a2dd456289147f84be9d37f9",4,4,3,0
"7f544639412e40a9ba27f43b415362ab","a355d80f03d64640b19cd1f1c5ea01fc",2,2,-1,0
"7f544639412e40a9ba27f43b415362ab","a9ac840f098c4bd0a2ee896214ce29cd",1,1,-210,0
"7f544639412e40a9ba27f43b415362ab","ac4e9b54acfe4670b4634859c7263cb5",2,2,14,0
"7f544639412e40a9ba27f43b415362ab","afbf7250b99d47bea07172749483ca97",1,1,-350,0
"7f544639412e40a9ba27f43b415362ab","b2f0d654738f48158edff28e8d3a546e",5,6,71,0
"7f544639412e40a9ba27f43b415362ab","b71bac264efb4abd97015447bd490db6",14,16,-8,0
"7f544639412e40a9ba27f43b415362ab","b7719e26494940efa49512aedd0aac79",1,1,-358,0
"7f544639412e40a9ba27f43b415362ab","c2fca3669923477ab966ded303dea31c",9,9,5,0
"7f544639412e40a9ba27f43b415362ab","c5df9f40ec14463b9dcfdc73df3e9285",4,4,86,0
"7f544639412e40a9ba27f43b415362ab","c9c52446b6294aa5a9c2abaed536c37e",1,1,-346,0
"7f544639412e40a9ba27f43b415362ab","d5ae8642e15b46b8bd298b02274d4e9c",180,183,2,0
"7f544639412e40a9ba27f43b415362ab","d6d02b6ef04e4f17805504500b8ce441",20,24,-3,0
"7f544639412e40a9ba27f43b415362ab","dce46f8904594a62a6377a3587aaa663",1,1,53,0
"7f544639412e40a9ba27f43b415362ab","df8191ec5e584c838a899c378941a566",2,5,20,0
"7f544639412e40a9ba27f43b415362ab","f60ee41ec635499abd48168342d32c2f",1,1,75,0
"7f544639412e40a9ba27f43b415362ab","f67fbf45a5f146ed866965bc57c7c001",3,3,76,0
"7f544639412e40a9ba27f43b415362ab","fab84b4fab5940efb4ea868ef8d09396",1,1,-94,0
"801f9e9135034f49bf5f8b4bdefedb41","0c7262dff33c4087bc660ccf40f92f9c",4,5,-8,0
"801f9e9135034f49bf5f8b4bdefedb41","362fcb0699a14845ab29b2340093e528",120,124,-3,0
"801f9e9135034f49bf5f8b4bdefedb41","801f9e9135034f49bf5f8b4bdefedb41",203,1373,0,1
"801f9e9135034f49bf5f8b4bdefedb41","b42cc17b7de840f181a704558d0bc845",8,8,-2,0
"801f9e9135034f49bf5f8b4bdefedb41","b87c552dd247427abe6ab5795b9c9d43",18,18,4,0
"801f9e9135034f49bf5f8b4bdefedb41","ea38cc0e6e6e41edbabf210220808bf9",64,64,2,0
"8115eab6556b45f5b415c3b8c26a12e5","579338175e0b4bbb8ef3b712b5d8b54e",2,2,-3,0
"8115eab6556b45f5b415c3b8c26a12e5","779f9ddd1fd14d1e9e69f72219a1fdbd",1,1,-10,0
"8115eab6556b45f5b415c3b8c26a12e5","8115eab6556b45f5b415c3b8c26a12e5",211,598,0,1
"8115eab6556b45f5b415c3b8c26a12e5","a8dd5213034441ac92724b4e83eb0bb2",2,2,-2,0
"8115eab6556b45f5b415c3b8c26a12e5","c2e1c2b9eac64109b343a088584b576b",1,1,2,0
"8115eab6556b45f5b415c3b8c26a12e5","ec34b06efd844b46a4c4818ecdb9b8f4",205,213,1,0
"81c864a886d54a6b8ff85f7d736f4f95","3f1c815879794b929260d224becaff7e",23,24,-1,0
"81c864a886d54a6b8ff85f7d736f4f95","56586aa865414f538729c7f7735d2bc6",24,27,-3,0
"81c864a886d54a6b8ff85f7d736f4f95","5c5ceeee4562457ba6d41515aeebfbb1",200,240,2,0
"81c864a886d54a6b8ff85f7d736f4f95","81c864a886d54a6b8ff85f7d736f4f95",1,2,0,1
"81c864a886d54a6b8ff85f7d736f4f95","9afd71a5298d4333b6849dfce1b9422c",13,13,3,0
"81c864a886d54a6b8ff85f7d736f4f95","b613861cecf84ffcab01afb23f660475",1,1,-14,0
"81c864a886d54a6b8ff85f7d736f4f95","b7719e26494940efa49512aedd0aac79",1,1,5,0
"81c864a886d54a6b8ff85f7d736f4f95","b7f2b31585d94eb3bf86376714aa7070",5,5,-2,0
"81c864a886d54a6b8ff85f7d736f4f95","eb2a0eb537344a9e891c761662e400b6",6,6,1,0
"82662996e73d4e4c812e65ddf0fc99c1","2fe14166dc9642c3bc666b86a57f943d",1,1,1,0
"82662996e73d4e4c812e65ddf0fc99c1","30ead9794d4847abaf222ca966cc8630",1,1,-8,0
"82ae07bc0c9b4570a41799290d1ef399","0c4079457ede49e3aeb5e86ed84bdf35",1,1,54,0
"82ae07bc0c9b4570a41799290d1ef399","0c7262dff33c4087bc660ccf40f92f9c",7,7,-106,0
"82ae07bc0c9b4570a41799290d1ef399","0d987bed3ffa4ed0b9a2e62e97b7b30f",91,166,-3,0
"82ae07bc0c9b4570a41799290d1ef399","1c6721b1f63f4d30ba7746ea8af02a52",1,1,-54,0
"82ae07bc0c9b4570a41799290d1ef399","2ae94c0cea4d480a9d5dca8fb1d7b542",10,12,-33,0
"82ae07bc0c9b4570a41799290d1ef399","2b09a08242b54983aec7063990fb3f66",1,1,125,0
"82ae07bc0c9b4570a41799290d1ef399","4a29443515bb404cb8924e1c60a63b73",1,1,10,0
"82ae07bc0c9b4570a41799290d1ef399","66baf19b6b904b70922329068c63746d",1,1,101,0
"82ae07bc0c9b4570a41799290d1ef399","78adeee1fa2c4fe0bc73f7bca9fcee86",2,2,-115,0
"82ae07bc0c9b4570a41799290d1ef399","82ae07bc0c9b4570a41799290d1ef399",11,12,0,1
"82ae07bc0c9b4570a41799290d1ef399","8959e6304a0348309a771e4d08d1b64a",1,1,-112,0
"82ae07bc0c9b4570a41799290d1ef399","94cecc3f1e7d484b8e068e79241dfd73",5,5,6,0
"82ae07bc0c9b4570a41799290d1ef399","bb5a47f5ea01454a8b79455422d3b9da",191,493,5,0
"82ae07bc0c9b4570a41799290d1ef399","bc5524e78a8544e2ae2fdc2f3462bbec",13,13,4,0
"82ae07bc0c9b4570a41799290d1ef399","cf4c280bad6a43e6b131d8385ef9ef3f",1,1,-91,0
"82e6285962b8400d9d6fc32436022a94","070600601c4c439288445d2f0724807d",1,3,270,0
"82e6285962b8400d9d6fc32436022a94","0c7262dff33c4087bc660ccf40f92f9c",36,38,2,0
"82e6285962b8400d9d6fc32436022a94","0d987bed3ffa4ed0b9a2e62e97b7b30f",6,8,105,0
"82e6285962b8400d9d6fc32436022a94","17f95d18bab743888e1736033dc3384d",1,1,222,0
"82e6285962b8400d9d6fc32436022a94","1b4550d0dab04078b3bf08a655345bdc",1,1,206,0
"82e6285962b8400d9d6fc32436022a94","26836bccf4174cc5af819c2e237f9300",1,1,-1,0
"82e6285962b8400d9d6fc32436022a94","3cbcea2be0984e7dbd5a48195af10ce7",139,286,-2,0
"82e6285962b8400d9d6fc32436022a94","4280927ec4d643238aa49c32f9e06c6c",1,1,-58,0
"82e6285962b8400d9d6fc32436022a94","4a29443515bb404cb8924e1c60a63b73",3,3,118,0
"82e6285962b8400d9d6fc32436022a94","5152833676bf4c6cb317060be10f68db",1,1,61,0
"82e6285962b8400d9d6fc32436022a94","56586aa865414f538729c7f7735d2bc6",3,3,-155,0
"82e6285962b8400d9d6fc32436022a94","58fc9094275e4c49be3f4ba6d4acc0a4",1,1,239,0
"82e6285962b8400d9d6fc32436022a94","64dbedb3ce544f6aae8e10e0cf10f16d",1,1,73,0
"82e6285962b8400d9d6fc32436022a94","66baf19b6b904b70922329068c63746d",4,4,209,0
"82e6285962b8400d9d6fc32436022a94","67a089198fcb4e1c8f2385786c2b296f",48,81,-128,0
"82e6285962b8400d9d6fc32436022a94","78adeee1fa2c4fe0bc73f7bca9fcee86",46,57,-7,0
"82e6285962b8400d9d6fc32436022a94","82ae07bc0c9b4570a41799290d1ef399",1,1,108,0
"82e6285962b8400d9d6fc32436022a94","82e6285962b8400d9d6fc32436022a94",1,1,0,1
"82e6285962b8400d9d6fc32436022a94","83d42d95cd844fc093fc09cee250edb8",1,1,298,0
"82e6285962b8400d9d6fc32436022a94","8959e6304a0348309a771e4d08d1b64a",4,4,-4,0
"82e6285962b8400d9d6fc32436022a94","93679be414554a11b1893002f2229a93",1,2,-132,0
"82e6285962b8400d9d6fc32436022a94","94cecc3f1e7d484b8e068e79241dfd73",3,3,114,0
"82e6285962b8400d9d6fc32436022a94","9afd71a5298d4333b6849dfce1b9422c",1,1,-149,0
"82e6285962b8400d9d6fc32436022a94","a23ae40d7a9e4ee4828cc06415a3218c",1,1,-140,0
"82e6285962b8400d9d6fc32436022a94","a49d1bb4328949299686242fd0be5584",4,4,-146,0
"82e6285962b8400d9d6fc32436022a94","a9ac840f098c4bd0a2ee896214ce29cd",107,128,1,0
"82e6285962b8400d9d6fc32436022a94","afbf7250b99d47bea07172749483ca97",1,1,-139,0
"82e6285962b8400d9d6fc32436022a94","b2f0d654738f48158edff28e8d3a546e",3,4,282,0
"82e6285962b8400d9d6fc32436022a94","b534b89233134e30a9b5645138bfa9ee",3,3,-126,0
"82e6285962b8400d9d6fc32436022a94","b71bac264efb4abd97015447bd490db6",3,4,203,0
"82e6285962b8400d9d6fc32436022a94","b7719e26494940efa49512aedd0aac79",1,1,-147,0
"82e6285962b8400d9d6fc32436022a94","be502a7a43c44bf7b682698de79d9369",1,1,47,0
"82e6285962b8400d9d6fc32436022a94","bf12c96466d840a69bed7020b3f18bb8",1,1,269,0
"82e6285962b8400d9d6fc32436022a94","c33c17be71ae4d588da7369472e5bb1b",3,3,-133,0
"82e6285962b8400d9d6fc32436022a94","c5df9f40ec14463b9dcfdc73df3e9285",1,1,297,0
"82e6285962b8400d9d6fc32436022a94","c8e371568a0c4391b25796ae4e91952e",3,3,19,0
"82e6285962b8400d9d6fc32436022a94","d5ae8642e15b46b8bd298b02274d4e9c",1,1,213,0
"82e6285962b8400d9d6fc32436022a94","d646286c8051419bbc2e31dd1db55ca8",2,2,-100,0
"82e6285962b8400d9d6fc32436022a94","d6d02b6ef04e4f17805504500b8ce441",5,5,208,0
"82e6285962b8400d9d6fc32436022a94","d7f13c8d63ec4e2aa673fbb9cf9c6933",1,1,39,0
"82e6285962b8400d9d6fc32436022a94","dc60696c76a74368a60f72246e47700d",1,1,-8,0
"82e6285962b8400d9d6fc32436022a94","dce46f8904594a62a6377a3587aaa663",1,1,264,0
"82e6285962b8400d9d6fc32436022a94","df1de691dafe4549a18a4398ee9dfaf9",2,2,-28,0
"82e6285962b8400d9d6fc32436022a94","e20db35ced8544ddac5bc3839145e463",3,3,-76,0
"82e6285962b8400d9d6fc32436022a94","e2911e79efc2420eac45d9f671463d4b",1,2,-165,0
"82e6285962b8400d9d6fc32436022a94","f67fbf45a5f146ed866965bc57c7c001",1,1,287,0
"82e6285962b8400d9d6fc32436022a94","fab84b4fab5940efb4ea868ef8d09396",4,4,117,0
"82e6285962b8400d9d6fc32436022a94","fc0e049d56024bc9a02c9a9c435c3df7",4,4,-129,0
"83d311bed5374fee83d8d67a7d9d82dc","402bba41861d43acb52a5abb89e8831e",207,216,1,0
