source,target,stds,weight_c,dis,sl
c3a17ced051f48f9aecf9ed2dba5040e,c3dc70e138fc4f9a8ef62602347dfd2d,1,1,-316,0
c3a17ced051f48f9aecf9ed2dba5040e,c505ffe96440456486dad0a5e505231f,1,1,-245,0
c3a17ced051f48f9aecf9ed2dba5040e,c559d7857b074363b531f217af72e550,1,1,-421,0
c3a17ced051f48f9aecf9ed2dba5040e,cdd006fb180146468bd9a8b035143656,1,1,-225,0
c3a17ced051f48f9aecf9ed2dba5040e,d1676d2cecee4010a1bfe838e2e963e0,5,5,-36,0
c3a17ced051f48f9aecf9ed2dba5040e,d3c052893bbd4d22b0667ff609a93d46,1,1,-62,0
c3a17ced051f48f9aecf9ed2dba5040e,d538c2a9c6004cc3b62a2514ff7d24f5,5,7,-702,0
c3a17ced051f48f9aecf9ed2dba5040e,d5834a3d440842cfb49bd2ae4155ce16,77,80,7,0
c3a17ced051f48f9aecf9ed2dba5040e,d9dd2a4989284d94b66c5a100745f102,1,1,-264,0
c3a17ced051f48f9aecf9ed2dba5040e,df2d2a812d1c48c1a5df73929df11cae,1,1,-33,0
c3a17ced051f48f9aecf9ed2dba5040e,e42dc56d1f8d46ef902e3d38a93e0324,2,2,-680,0
c3a17ced051f48f9aecf9ed2dba5040e,e9bcc373b6ae4ec3abef5be040a02711,2,2,-248,0
c3a17ced051f48f9aecf9ed2dba5040e,ecbaf140af704a42a78099a2e680c946,1,1,-145,0
c3a17ced051f48f9aecf9ed2dba5040e,ef612a0ce30d4b788653a525216f7837,1,1,-269,0
c3a17ced051f48f9aecf9ed2dba5040e,efb26d7be5e646dca9278cde2f59dbc3,1,1,-272,0
c3a17ced051f48f9aecf9ed2dba5040e,f06cfae5902b4db099f1844f9dcad801,2,3,-348,0
c3a17ced051f48f9aecf9ed2dba5040e,f300d911c7c34c43b93ae46533bb19e3,1,1,-53,0
c3a17ced051f48f9aecf9ed2dba5040e,fbff5d65e2ba477286d4f60832b5cbe1,1,1,-374,0
c3a17ced051f48f9aecf9ed2dba5040e,fcdcf1b84b5142cf842ab7f38837e052,2,2,5,0
c3a17ced051f48f9aecf9ed2dba5040e,fd91554a3bf54ebdbf6ea67124fbd06c,119,134,1,0
c3a17ced051f48f9aecf9ed2dba5040e,fed8304bb7184050aaaa4d9ab2089745,1,1,-274,0
c3c0f88fff1f4523b144a41a6c2dbcd6,a67e937f9f1941a9bb6052316e2f2fc4,1,1,3,0
c3dc70e138fc4f9a8ef62602347dfd2d,064f627c77a54926aac5e4c6b665a883,4,4,43,0
c3dc70e138fc4f9a8ef62602347dfd2d,06b02d057d574f24a6cac30186bf0bf2,1,1,-25,0
c3dc70e138fc4f9a8ef62602347dfd2d,0704a9032b0b4dfebc92a428247b2a14,18,20,65,0
c3dc70e138fc4f9a8ef62602347dfd2d,085d322fab7a4a70bb44caaf20312501,2,2,132,0
c3dc70e138fc4f9a8ef62602347dfd2d,0956212ccaac4df68948e45a10dbb1d4,1,1,-7,0
c3dc70e138fc4f9a8ef62602347dfd2d,0da137981c784fff80a5768bc626dca7,1,1,36,0
c3dc70e138fc4f9a8ef62602347dfd2d,0e554069f4c04108abd5c2b1e02bb8df,2,2,12,0
c3dc70e138fc4f9a8ef62602347dfd2d,0e9814b3e2a94eddae75b154afe501f3,1,1,310,0
c3dc70e138fc4f9a8ef62602347dfd2d,12566503221a4f0ba19bd6053bc64688,1,1,202,0
c3dc70e138fc4f9a8ef62602347dfd2d,15335471891841108d686d567db618a6,45,45,3,0
c3dc70e138fc4f9a8ef62602347dfd2d,17d557337c9c42d3b5b9b1220d2a8b07,1,1,-5,0
c3dc70e138fc4f9a8ef62602347dfd2d,1afa468dc7ce4b91a590366c2a697707,1,1,-294,0
c3dc70e138fc4f9a8ef62602347dfd2d,1c264c5f7377466b9165af2037ec7924,3,4,307,0
c3dc70e138fc4f9a8ef62602347dfd2d,1f5002403e13485da7e7b1f5896e81ee,1,1,-184,0
c3dc70e138fc4f9a8ef62602347dfd2d,202fe760f26e4bd7a5a9cd1926e3f678,2,2,39,0
c3dc70e138fc4f9a8ef62602347dfd2d,2126522cd4b94bd68b2999261978d881,1,1,-242,0
c3dc70e138fc4f9a8ef62602347dfd2d,22b9e7f1eabc4cb28d8af1feaa0bc27d,1,1,21,0
c3dc70e138fc4f9a8ef62602347dfd2d,253c3d95e42f47a192997f25c3fd5881,3,3,360,0
c3dc70e138fc4f9a8ef62602347dfd2d,26772bf1f08f4f96ab44e6007c4c6976,8,8,-229,0
c3dc70e138fc4f9a8ef62602347dfd2d,2855e7a0df954abaa30be35826f21bbc,1,1,-2,0
c3dc70e138fc4f9a8ef62602347dfd2d,2aed08cdf76c457d88c9e15470bd6585,1,1,294,0
c3dc70e138fc4f9a8ef62602347dfd2d,2bbb47defdd44b6e95be6aff50d550d1,1,1,-43,0
c3dc70e138fc4f9a8ef62602347dfd2d,3034ae6c80a540eaacf9b1ebab3a3b1f,1,1,129,0
c3dc70e138fc4f9a8ef62602347dfd2d,334c250757224648b03c5fcdc8ab25b4,1,1,-236,0
c3dc70e138fc4f9a8ef62602347dfd2d,3a32d27772ce468e941a09b8dd76aec3,205,337,-9,0
c3dc70e138fc4f9a8ef62602347dfd2d,3bc7c0a659644f1994fb732fdb44695c,2,2,13,0
c3dc70e138fc4f9a8ef62602347dfd2d,3f4d9d3d4a21425ca394a77702b35e54,1,1,157,0
c3dc70e138fc4f9a8ef62602347dfd2d,4278a11746804def8e613a8a8da29a7c,1,1,-219,0
c3dc70e138fc4f9a8ef62602347dfd2d,4454aaa65b6d49ca89add710ba15514e,1,1,-190,0
c3dc70e138fc4f9a8ef62602347dfd2d,4c6bbce728d64d46b615252950aa99c5,614,690,1,0
c3dc70e138fc4f9a8ef62602347dfd2d,4e2af15f0e154332990f5c331e2c073a,3,3,18,0
c3dc70e138fc4f9a8ef62602347dfd2d,50d4b24c0dfd4452a253ac7a61291669,29,31,156,0
c3dc70e138fc4f9a8ef62602347dfd2d,519ecd71e1c5481cba184e5d6ed7f2ac,1,1,-6,0
c3dc70e138fc4f9a8ef62602347dfd2d,5515b1ce594c44018624eba452487dd8,34,37,7,0
c3dc70e138fc4f9a8ef62602347dfd2d,577e63c5db5f4ce08d3b9fd4bc253192,2,2,-3,0
c3dc70e138fc4f9a8ef62602347dfd2d,578c2b6ddddd4e34af9d122be164f33c,1,1,275,0
c3dc70e138fc4f9a8ef62602347dfd2d,57aea84c635d4c42bdea24fcad7ddc04,1,1,-158,0
c3dc70e138fc4f9a8ef62602347dfd2d,57b361f6d4ca424299264c668e836e47,95,109,-17,0
c3dc70e138fc4f9a8ef62602347dfd2d,5b07632f8a4b448a97fc1841e9822fa4,2,2,-8,0
c3dc70e138fc4f9a8ef62602347dfd2d,5bf5e2b4dc7542a7a5ccf3afb1e9e3c0,1,1,-4,0
c3dc70e138fc4f9a8ef62602347dfd2d,5f4a737d4d744b21a68e7f81caaaa00c,2,2,-93,0
c3dc70e138fc4f9a8ef62602347dfd2d,61726452154f4dfb8d7de5fbf5555548,1,1,-81,0
c3dc70e138fc4f9a8ef62602347dfd2d,63d61e6c990142c99e30890b2f028da5,1,2,162,0
c3dc70e138fc4f9a8ef62602347dfd2d,658f04ca188c4b5a8e0c08160fd3e59d,3,3,190,0
c3dc70e138fc4f9a8ef62602347dfd2d,66e3bd0917b64e4e96809be332b6d1a2,4,4,311,0
c3dc70e138fc4f9a8ef62602347dfd2d,6a3fd2c28384465589f148598410fbdd,1,1,30,0
c3dc70e138fc4f9a8ef62602347dfd2d,6b640336506d4155b1388785aab42fca,7,7,-223,0
c3dc70e138fc4f9a8ef62602347dfd2d,6c4de1af411a4fa49e43b982961edcab,7,7,199,0
c3dc70e138fc4f9a8ef62602347dfd2d,75140a4c4a7248179d04fa2a1ab985d5,1,1,15,0
c3dc70e138fc4f9a8ef62602347dfd2d,797a6e6ad6a9498396d577b377aec258,1,1,26,0
c3dc70e138fc4f9a8ef62602347dfd2d,7a1a2c4aab5241b785fdaf08add5fdf5,3,3,19,0
c3dc70e138fc4f9a8ef62602347dfd2d,7afbe0f3ab05461ab5a3765ad3631052,61,73,-15,0
c3dc70e138fc4f9a8ef62602347dfd2d,80fee6d1156d4c2285bb094b6759c96b,10,10,6,0
c3dc70e138fc4f9a8ef62602347dfd2d,8946402cfec84b0aa9abf2968a314b27,1,1,206,0
c3dc70e138fc4f9a8ef62602347dfd2d,900887df98e3499f8fd3ca09e1e84d3a,1,1,-349,0
c3dc70e138fc4f9a8ef62602347dfd2d,9269d78b31de4957afa1c5a67f81edc1,1,1,126,0
c3dc70e138fc4f9a8ef62602347dfd2d,93168ca1ec6a4944b57d75ac98797c0b,2,2,-26,0
c3dc70e138fc4f9a8ef62602347dfd2d,93f2cdec9c60406a809f36723d127f67,1,1,163,0
c3dc70e138fc4f9a8ef62602347dfd2d,a063f4538e8b46aabb433ddc9809b59e,1,1,160,0
c3dc70e138fc4f9a8ef62602347dfd2d,a0764fe284df432a93f3c3633162d815,2,2,329,0
c3dc70e138fc4f9a8ef62602347dfd2d,a67aaef4c52642538086867a9ff4ba99,2,2,186,0
c3dc70e138fc4f9a8ef62602347dfd2d,aa516ea305b74209ad16d2533b32050c,1,1,-35,0
c3dc70e138fc4f9a8ef62602347dfd2d,aad06a85014b41a4a81a735ef2aa3af7,4,4,9,0
c3dc70e138fc4f9a8ef62602347dfd2d,abd495a6f2e348afae1693f8b5b81259,2,2,181,0
c3dc70e138fc4f9a8ef62602347dfd2d,abe4cc1d66054dddbf408d5043f2921b,1,1,270,0
c3dc70e138fc4f9a8ef62602347dfd2d,ad02db4c9df74936a7ecf964b1697197,4,4,-20,0
c3dc70e138fc4f9a8ef62602347dfd2d,ad172c9eaecf4a59bba2238ca2bb3990,1,1,50,0
c3dc70e138fc4f9a8ef62602347dfd2d,aedac84ad12f487db1c88dbe3c82abde,1,1,-197,0
c3dc70e138fc4f9a8ef62602347dfd2d,b302b1e3680b47bcb5aea5e985dcd0ce,98,105,2,0
c3dc70e138fc4f9a8ef62602347dfd2d,b31aa53037a74719ba3eb845306e4374,25,27,14,0
c3dc70e138fc4f9a8ef62602347dfd2d,b33b5d7fb4c34f4a99ab89958231e6da,1,1,295,0
c3dc70e138fc4f9a8ef62602347dfd2d,b3cad7fcaa80421aaebb7ab0227fc650,1,1,144,0
c3dc70e138fc4f9a8ef62602347dfd2d,b44d071a81c142198d7e7ca14f5442f6,1,1,-226,0
c3dc70e138fc4f9a8ef62602347dfd2d,b8e69ef94fbb4d51b4a8420c4ba7d94c,50,55,5,0
c3dc70e138fc4f9a8ef62602347dfd2d,bfdcc71b035149749d2febc1609b36b7,1,1,358,0
c3dc70e138fc4f9a8ef62602347dfd2d,c0f6f8693dbd46ba96c1bc9976c1de72,1,1,297,0
c3dc70e138fc4f9a8ef62602347dfd2d,c3dc70e138fc4f9a8ef62602347dfd2d,72,109,0,1
c3dc70e138fc4f9a8ef62602347dfd2d,c9543052dcba40b58909ec53da262aaa,3,3,-151,0
c3dc70e138fc4f9a8ef62602347dfd2d,ca8aac0be163430e8baaad776c32ddd2,2,2,34,0
c3dc70e138fc4f9a8ef62602347dfd2d,cee509fdc136413c8c3e182d487c2b86,6,6,-21,0
c3dc70e138fc4f9a8ef62602347dfd2d,cf9c03aed3cc46cab0d3d363b36d4a3f,68,77,4,0
c3dc70e138fc4f9a8ef62602347dfd2d,d1676d2cecee4010a1bfe838e2e963e0,1,1,280,0
c3dc70e138fc4f9a8ef62602347dfd2d,d538c2a9c6004cc3b62a2514ff7d24f5,2,2,-386,0
c3dc70e138fc4f9a8ef62602347dfd2d,d5834a3d440842cfb49bd2ae4155ce16,1,1,323,0
c3dc70e138fc4f9a8ef62602347dfd2d,d8a02e7515a74c9998f997f6df75771d,2,2,-39,0
c3dc70e138fc4f9a8ef62602347dfd2d,de6931cbf03f4c25a93022f69f40e59d,425,828,8,0
c3dc70e138fc4f9a8ef62602347dfd2d,deead91c4b084361847e1f6596966bb8,1,1,-218,0
c3dc70e138fc4f9a8ef62602347dfd2d,e1b5594c17ce45b5a419b1bd85d6e10f,1,1,172,0
c3dc70e138fc4f9a8ef62602347dfd2d,e5954595bfc54050acf59b57a9ac4abe,1,1,154,0
c3dc70e138fc4f9a8ef62602347dfd2d,e7abd2f43d3449158e43fe0b29547709,2,2,131,0
c3dc70e138fc4f9a8ef62602347dfd2d,ea1d651f18c34e6fa36ee0f68962ecb9,1,1,67,0
c3dc70e138fc4f9a8ef62602347dfd2d,eb4aca32cc664e2ab3c8ff92ac0bf578,1,1,276,0
c3dc70e138fc4f9a8ef62602347dfd2d,ed791190f0844f5bb153bfb96967d518,1,1,103,0
c3dc70e138fc4f9a8ef62602347dfd2d,f06cfae5902b4db099f1844f9dcad801,3,3,-32,0
c3dc70e138fc4f9a8ef62602347dfd2d,f0e8270c2e6d4b9093c9d434401f1080,15,15,-1,0
c3dc70e138fc4f9a8ef62602347dfd2d,f151b1920ab84738857f2e5a6ccdff85,1,1,-27,0
c3dc70e138fc4f9a8ef62602347dfd2d,f5a6533820e946beacbefa8eb7a9c063,1,1,69,0
c3dc70e138fc4f9a8ef62602347dfd2d,fd91554a3bf54ebdbf6ea67124fbd06c,1,1,317,0
c3dc70e138fc4f9a8ef62602347dfd2d,fe3586744a044afd9ae558cfbe4a9411,2,2,62,0
c3dc70e138fc4f9a8ef62602347dfd2d,fee22a2f9dfa4fc5abd8a82aa14880ab,1,1,272,0
c41b9b59311243a1bbe7af884c0ab883,05800c2e685141ecb48fe59b499d84b6,1,1,109,0
c41b9b59311243a1bbe7af884c0ab883,06b02d057d574f24a6cac30186bf0bf2,1,1,112,0
c41b9b59311243a1bbe7af884c0ab883,0809efd87b0c45139a1edc4cc58fd1f5,1,1,63,0
c41b9b59311243a1bbe7af884c0ab883,0c92f804b6ee498091114e20947b5ca4,1,1,70,0
c41b9b59311243a1bbe7af884c0ab883,1c264c5f7377466b9165af2037ec7924,1,1,444,0
c41b9b59311243a1bbe7af884c0ab883,1f5002403e13485da7e7b1f5896e81ee,2,2,-47,0
c41b9b59311243a1bbe7af884c0ab883,253c3d95e42f47a192997f25c3fd5881,1,1,497,0
c41b9b59311243a1bbe7af884c0ab883,2bbb47defdd44b6e95be6aff50d550d1,8,8,94,0
c41b9b59311243a1bbe7af884c0ab883,2bd1769f30ce460b8cf38f3b71207d38,1,1,-187,0
c41b9b59311243a1bbe7af884c0ab883,2d680713e46d48f1a8483813fdf8eaad,1,1,3,0
c41b9b59311243a1bbe7af884c0ab883,2f6febb9f2514c06827aa6a4bfe1e69d,1,1,-244,0
c41b9b59311243a1bbe7af884c0ab883,340356a09f564f4e96c7d91d8271accb,1,1,93,0
c41b9b59311243a1bbe7af884c0ab883,4037cb08917c43238c4691dbe8895637,1,1,-9,0
c41b9b59311243a1bbe7af884c0ab883,49bc2f8db38b47f9b378f26dde2a6e64,2,2,-119,0
c41b9b59311243a1bbe7af884c0ab883,5bdb6e60ab5c477f9244243bacb6c984,2,2,-194,0
c41b9b59311243a1bbe7af884c0ab883,5cc9c5960b654f42829ef46a9c3a1444,27,30,-2,0
c41b9b59311243a1bbe7af884c0ab883,5f4a737d4d744b21a68e7f81caaaa00c,4,5,44,0
c41b9b59311243a1bbe7af884c0ab883,664871c85f90481e8ce08ed81e13204f,6,6,6,0
c41b9b59311243a1bbe7af884c0ab883,66e3bd0917b64e4e96809be332b6d1a2,3,3,448,0
c41b9b59311243a1bbe7af884c0ab883,89f61d355af44e16ac1f9654029f89e0,1,1,-121,0
c41b9b59311243a1bbe7af884c0ab883,8feb7788f1184ed2ad654a08738e6e3b,29,31,2,0
c41b9b59311243a1bbe7af884c0ab883,98170a572e6644028150554eb5722cb4,1,1,97,0
c41b9b59311243a1bbe7af884c0ab883,a30c1e8242864e299e15046983824275,1,1,15,0
c41b9b59311243a1bbe7af884c0ab883,b233e1e427114fad9d1e90757aeb33cd,819,1407,1,0
c41b9b59311243a1bbe7af884c0ab883,bf82c8fce82849deb2c0c18f79aba303,8,8,9,0
c41b9b59311243a1bbe7af884c0ab883,c41b9b59311243a1bbe7af884c0ab883,14,17,0,1
c41b9b59311243a1bbe7af884c0ab883,c9543052dcba40b58909ec53da262aaa,6,6,-14,0
c41b9b59311243a1bbe7af884c0ab883,d1651d2f65e9428693a519450d5f321f,1,1,64,0
c41b9b59311243a1bbe7af884c0ab883,d4e8a2ffb6d2487d81f32755f54763a1,1,1,19,0
c41b9b59311243a1bbe7af884c0ab883,d8a02e7515a74c9998f997f6df75771d,2,2,98,0
c41b9b59311243a1bbe7af884c0ab883,e0c99d2be84f4d4caf2352d0f048c0ce,9,9,8,0
c41b9b59311243a1bbe7af884c0ab883,ec173897e6254e50812116be2dc37a94,2,2,-112,0
c41b9b59311243a1bbe7af884c0ab883,efad98624b054b5fbe2cc340e3df324d,3,3,-16,0
c41b9b59311243a1bbe7af884c0ab883,f258df5b93ec4688a59d208391ca6a7f,107,166,-1,0
c41b9b59311243a1bbe7af884c0ab883,fbff5d65e2ba477286d4f60832b5cbe1,1,1,79,0
c4a55bdf46eb40b1b10adc7df324e1f5,1ed230eb23af43aab786739fdd13ea89,1,1,-15,0
c4a55bdf46eb40b1b10adc7df324e1f5,20aaaaf046c347828ff18e07bfc3ab4f,1,1,4,0
c4a55bdf46eb40b1b10adc7df324e1f5,2bbb47defdd44b6e95be6aff50d550d1,3,3,101,0
c4a55bdf46eb40b1b10adc7df324e1f5,c4a55bdf46eb40b1b10adc7df324e1f5,2,3,0,1
c4a55bdf46eb40b1b10adc7df324e1f5,c559d7857b074363b531f217af72e550,1,1,39,0
c4a55bdf46eb40b1b10adc7df324e1f5,c9543052dcba40b58909ec53da262aaa,4,4,-7,0
c4a55bdf46eb40b1b10adc7df324e1f5,d5172470b4d443d7ba479af419b4f99b,15,15,-1,0
c4a55bdf46eb40b1b10adc7df324e1f5,efad98624b054b5fbe2cc340e3df324d,1,1,-9,0
c4cb65c90b7145dca401224eabfa1241,043d02d4e89541cdb2c73ca0d2eca377,1,1,-41,0
c4cb65c90b7145dca401224eabfa1241,04d85100616943f8a3d2b084f403ba5f,1,1,-118,0
c4cb65c90b7145dca401224eabfa1241,06fc2cf614ba46e1a78252ea143efb8a,1,1,-6,0
c4cb65c90b7145dca401224eabfa1241,089719b517f043f5b39636578e7ee001,1,1,-103,0
c4cb65c90b7145dca401224eabfa1241,17707229e69e428f8b8350b8c87c157e,5,5,10,0
c4cb65c90b7145dca401224eabfa1241,19f5efdd71494972b03a02f445dc98fa,1,1,8,0
c4cb65c90b7145dca401224eabfa1241,1afa468dc7ce4b91a590366c2a697707,2,2,-25,0
c4cb65c90b7145dca401224eabfa1241,1ee01257a4174216a0bf6d64ad67decf,2,2,-40,0
c4cb65c90b7145dca401224eabfa1241,1f5002403e13485da7e7b1f5896e81ee,1,1,85,0
c4cb65c90b7145dca401224eabfa1241,2126522cd4b94bd68b2999261978d881,2,2,27,0
c4cb65c90b7145dca401224eabfa1241,23ec45e604724c2a84eb5bf1b724de68,2,2,1,0
c4cb65c90b7145dca401224eabfa1241,26772bf1f08f4f96ab44e6007c4c6976,1,1,40,0
c4cb65c90b7145dca401224eabfa1241,29df4d70694a4f5fb9cf4a296c9d6826,2,2,205,0
c4cb65c90b7145dca401224eabfa1241,2ad839c226ab44539d98e2a1e84e439f,58,60,5,0
c4cb65c90b7145dca401224eabfa1241,2bbb47defdd44b6e95be6aff50d550d1,1,1,226,0
c4cb65c90b7145dca401224eabfa1241,2bd1769f30ce460b8cf38f3b71207d38,3,3,-55,0
c4cb65c90b7145dca401224eabfa1241,2c4f75b4b1b14a188818a152373f8937,1,1,156,0
c4cb65c90b7145dca401224eabfa1241,3763b9f526ae44f2ac2ac49749c15661,2,2,-51,0
c4cb65c90b7145dca401224eabfa1241,44a49f1cf12f41508cd0ed01b3633f1d,1,1,98,0
c4cb65c90b7145dca401224eabfa1241,5bdb6e60ab5c477f9244243bacb6c984,1,1,-62,0
c4cb65c90b7145dca401224eabfa1241,5fe15241fc4840f1a7fb294182265c39,11,12,-32,0
c4cb65c90b7145dca401224eabfa1241,61856830155142bcaeace6aa59bd78ff,1,1,99,0
c4cb65c90b7145dca401224eabfa1241,638d08a4940d462481093ee144f85401,796,992,2,0
c4cb65c90b7145dca401224eabfa1241,6ac9f21a57ba4218b9e3b13a36f263be,1,1,7,0
c4cb65c90b7145dca401224eabfa1241,6ad12d818d9a441c87b8c41450b11f12,4,4,-17,0
c4cb65c90b7145dca401224eabfa1241,89f61d355af44e16ac1f9654029f89e0,1,1,11,0
c4cb65c90b7145dca401224eabfa1241,8a10cc79e71240fbbaef15137c988bf5,1,1,59,0
c4cb65c90b7145dca401224eabfa1241,8b1109f1bac740fc8974fb4eca386560,9,11,-8,0
c4cb65c90b7145dca401224eabfa1241,9b9fc7fd30954d7d9ad7d8f8e1cc11d8,1,1,-119,0
c4cb65c90b7145dca401224eabfa1241,9e07d9bd17d84172858e4e2d7c7f3e4b,110,125,-1,0
c4cb65c90b7145dca401224eabfa1241,a27e6ccbd699476c823afe67c91324cf,1,1,317,0
c4cb65c90b7145dca401224eabfa1241,a30c1e8242864e299e15046983824275,1,1,147,0
c4cb65c90b7145dca401224eabfa1241,a67e937f9f1941a9bb6052316e2f2fc4,1,1,-102,0
c4cb65c90b7145dca401224eabfa1241,ab7506a0f34f4a4fb4dd4b40dbb25465,1,1,574,0
c4cb65c90b7145dca401224eabfa1241,abe4cc1d66054dddbf408d5043f2921b,1,1,539,0
c4cb65c90b7145dca401224eabfa1241,ae7603c14c1643578dfedac1f7b965cd,3,3,3,0
c4cb65c90b7145dca401224eabfa1241,aedac84ad12f487db1c88dbe3c82abde,1,1,72,0
c4cb65c90b7145dca401224eabfa1241,b417ce5230004e449eb68bbbca8930d9,1,1,80,0
c4cb65c90b7145dca401224eabfa1241,b62c41bd1f7041b8af6a7c1ba244ed04,1,1,100,0
c4cb65c90b7145dca401224eabfa1241,c076a6e427c34d0c99c5bb95cbce05e5,4,4,6,0
c4cb65c90b7145dca401224eabfa1241,c4cb65c90b7145dca401224eabfa1241,828,4379,0,1
c4cb65c90b7145dca401224eabfa1241,c7b26f5c177645f8915da5083313c6cf,1,1,14,0
c4cb65c90b7145dca401224eabfa1241,d5d74cf927094b04951635356b2c61a0,8,17,-7,0
c4cb65c90b7145dca401224eabfa1241,d96704d24a68401eaad4628b30fdb889,1,1,9,0
c4cb65c90b7145dca401224eabfa1241,deead91c4b084361847e1f6596966bb8,1,1,51,0
c4cb65c90b7145dca401224eabfa1241,f261241e0f5c429bba37335f9c8a71e0,1,1,227,0
c4cb65c90b7145dca401224eabfa1241,f3cfda7ffa804facb0183da6497283a6,1,1,-31,0
c4cb65c90b7145dca401224eabfa1241,fc68686f026f4a1c8b21f5339ac0044c,7,11,-16,0
c505ffe96440456486dad0a5e505231f,0704a9032b0b4dfebc92a428247b2a14,4,5,-6,0
c505ffe96440456486dad0a5e505231f,1ff6b4f89e7f4b1dbdc83ee7f44f1acd,2,2,6,0
c505ffe96440456486dad0a5e505231f,2457ca92fb25476e889fb722e828987a,6,6,-1,0
c505ffe96440456486dad0a5e505231f,52e67051bad64f708e309aa17087e84f,1,1,184,0
c505ffe96440456486dad0a5e505231f,57b361f6d4ca424299264c668e836e47,1,1,-88,0
c505ffe96440456486dad0a5e505231f,6b640336506d4155b1388785aab42fca,1,1,-294,0
c505ffe96440456486dad0a5e505231f,a27e6ccbd699476c823afe67c91324cf,1,1,-23,0
c505ffe96440456486dad0a5e505231f,abe4cc1d66054dddbf408d5043f2921b,2,2,199,0
c505ffe96440456486dad0a5e505231f,b87d7692f55a4b3fb61ec362d003f121,1,1,249,0
c505ffe96440456486dad0a5e505231f,c0c126b664f740499c53acc71fe44eae,1,1,164,0
c505ffe96440456486dad0a5e505231f,c3dc70e138fc4f9a8ef62602347dfd2d,1,1,-71,0
c505ffe96440456486dad0a5e505231f,c505ffe96440456486dad0a5e505231f,3,3,0,1
c505ffe96440456486dad0a5e505231f,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-457,0
c505ffe96440456486dad0a5e505231f,eb5dc0dcd2b344bf93cda555d263d213,1,1,251,0
c505ffe96440456486dad0a5e505231f,f151b1920ab84738857f2e5a6ccdff85,1,1,-98,0
c505ffe96440456486dad0a5e505231f,f5a6533820e946beacbefa8eb7a9c063,6,6,-2,0
c505ffe96440456486dad0a5e505231f,fbeb2be95bdd409a8711eb8e56706fe1,1,1,34,0
c505ffe96440456486dad0a5e505231f,fe3586744a044afd9ae558cfbe4a9411,1,1,-9,0
c53c2e3e79a7426f84607282fddb1844,7475f0990c0f4eb29465ce90105f9e69,1,1,-1,0
c559d7857b074363b531f217af72e550,043d02d4e89541cdb2c73ca0d2eca377,2,2,-205,0
c559d7857b074363b531f217af72e550,05800c2e685141ecb48fe59b499d84b6,3,3,77,0
c559d7857b074363b531f217af72e550,064f627c77a54926aac5e4c6b665a883,1,1,148,0
c559d7857b074363b531f217af72e550,06b02d057d574f24a6cac30186bf0bf2,2,2,80,0
c559d7857b074363b531f217af72e550,0704a9032b0b4dfebc92a428247b2a14,6,7,170,0
c559d7857b074363b531f217af72e550,0809efd87b0c45139a1edc4cc58fd1f5,1,1,31,0
c559d7857b074363b531f217af72e550,151ff258d4a74e6dbe9efde0ce31b457,1,1,-98,0
c559d7857b074363b531f217af72e550,161d2152d71f49ba83c179bd4e9776a9,3,4,7,0
c559d7857b074363b531f217af72e550,1c264c5f7377466b9165af2037ec7924,1,1,412,0
c559d7857b074363b531f217af72e550,1f5002403e13485da7e7b1f5896e81ee,3,3,-79,0
c559d7857b074363b531f217af72e550,2126522cd4b94bd68b2999261978d881,3,3,-137,0
c559d7857b074363b531f217af72e550,253c3d95e42f47a192997f25c3fd5881,1,1,465,0
c559d7857b074363b531f217af72e550,2ad839c226ab44539d98e2a1e84e439f,3,3,-159,0
c559d7857b074363b531f217af72e550,2bbb47defdd44b6e95be6aff50d550d1,40,43,62,0
c559d7857b074363b531f217af72e550,2f6febb9f2514c06827aa6a4bfe1e69d,1,1,-276,0
c559d7857b074363b531f217af72e550,30aea0ab9d50468387ce90b94ce24b88,6,6,-18,0
c559d7857b074363b531f217af72e550,3a554abb22514705b007afaefd8b4dbe,2,2,4,0
c559d7857b074363b531f217af72e550,4037cb08917c43238c4691dbe8895637,3,3,-41,0
c559d7857b074363b531f217af72e550,4278a11746804def8e613a8a8da29a7c,1,1,-114,0
c559d7857b074363b531f217af72e550,435c50e639064849be9ac4671ceaf812,483,783,-6,0
c559d7857b074363b531f217af72e550,497ff981f4384b3897c43a1b51306d5d,103,153,-11,0
c559d7857b074363b531f217af72e550,49bc2f8db38b47f9b378f26dde2a6e64,3,3,-151,0
c559d7857b074363b531f217af72e550,546eff2213874a0cbc23226674b6f319,606,923,1,0
c559d7857b074363b531f217af72e550,57b361f6d4ca424299264c668e836e47,1,1,88,0
c559d7857b074363b531f217af72e550,5bdb6e60ab5c477f9244243bacb6c984,3,3,-226,0
c559d7857b074363b531f217af72e550,5cc9c5960b654f42829ef46a9c3a1444,2,2,-34,0
c559d7857b074363b531f217af72e550,5f4a737d4d744b21a68e7f81caaaa00c,45,54,12,0
c559d7857b074363b531f217af72e550,5fe15241fc4840f1a7fb294182265c39,2,2,-196,0
c559d7857b074363b531f217af72e550,60fdad9fc19541e3b135991de184af75,2,2,59,0
c559d7857b074363b531f217af72e550,611f718731804acf8b5f757f24bcdf64,1,1,130,0
c559d7857b074363b531f217af72e550,64b053502090498e8d5288c1c54d446c,2,2,5,0
c559d7857b074363b531f217af72e550,664871c85f90481e8ce08ed81e13204f,4,4,-26,0
c559d7857b074363b531f217af72e550,6ad12d818d9a441c87b8c41450b11f12,1,1,-181,0
